gene	sim_score
KCTD7	0.1477
SASS6	0.1477
LGI3	0.1477
C9orf72	0.1477
PHACTR1	0.1477
ASPM	0.1477
HECTD4	0.1477
LAMA1	0.1477
WDR62	0.1477
SLC6A19	0.1477
SLC35B2	0.1477
CEP85L	0.1477
SAMD12	0.1477
ALG11	0.1477
ALOX5	0.1291
CDSN	0.1291
COX6A2	0.1291
FCGR3A	0.1291
HLA-G	0.1291
IL13	0.1291
MUC7	0.1291
NFKB1	0.1291
PLOD2	0.1291
PTGER2	0.1291
RELB	0.1291
RPA1	0.1291
CCL11	0.1291
PIP5K1C	0.1291
CARD10	0.1291
TBX21	0.1291
DDX41	0.1291
ADGRG6	0.1291
TTC21B	0.1291
SCGB3A2	0.1291
CFAP54	0.1291
ACAT2	0.1281
ATP5PO	0.1281
BCAT2	0.1281
CAMLG	0.1281
CD59	0.1281
CDK5	0.1281
COX4I1	0.1281
SLC25A10	0.1281
DHFR	0.1281
MSTN	0.1281
GFER	0.1281
GNAL	0.1281
KIF2A	0.1281
ALDH6A1	0.1281
MT-TI	0.1281
MYF5	0.1281
PDHB	0.1281
QARS1	0.1281
SCP2	0.1281
UGDH	0.1281
PDXK	0.1281
MED17	0.1281
PIGB	0.1281
RAPGEF2	0.1281
TMEM63A	0.1281
SV2A	0.1281
HNRNPDL	0.1281
TUBGCP2	0.1281
PHLDB1	0.1281
TXN2	0.1281
TENM4	0.1281
TNRC6A	0.1281
PCLO	0.1281
ALG6	0.1281
MRM2	0.1281
EXOSC1	0.1281
TRAPPC12	0.1281
FLVCR2	0.1281
NDUFA12	0.1281
JPH1	0.1281
CEP126	0.1281
MRPS25	0.1281
MYH14	0.1281
ISCA1	0.1281
CAMSAP1	0.1281
TMEM151A	0.1281
CD3G	0.0969
CD4	0.0969
CD8A	0.0969
MS4A1	0.0969
MAP3K8	0.0969
CTPS1	0.0969
CYP2A6	0.0969
DOCK2	0.0969
IKBKB	0.0969
IL6R	0.0969
IL10RB	0.0969
MSN	0.0969
MST1R	0.0969
SLC67A1	0.0969
PPP2R1B	0.0969
REL	0.0969
TAP1	0.0969
TAP2	0.0969
TAPBP	0.0969
TYK2	0.0969
FCN3	0.0969
MAP3K14	0.0969
ARHGEF1	0.0969
TOM1	0.0969
IRF9	0.0969
PAICS	0.0969
MASP2	0.0969
ICOSLG	0.0969
LAMTOR2	0.0969
IL21R	0.0969
SASH3	0.0969
ZCCHC8	0.0969
DNAH7	0.0969
PRDM10	0.0969
USP26	0.0969
ARMC2	0.0969
JAGN1	0.0969
EDARADD	0.0969
RSPO1	0.0969
CCR2	0.0969
ADCY3	0.0923
ADH1B	0.0923
ADRB1	0.0923
AHSG	0.0923
ANK3	0.0923
RHOA	0.0923
STS	0.0923
ATP6V0C	0.0923
AVP	0.0923
BCKDHB	0.0923
OPN1SW	0.0923
BMP1	0.0923
BMPR1B	0.0923
CAMK2G	0.0923
CDH1	0.0923
CDH11	0.0923
CDH15	0.0923
CHD1	0.0923
CHI3L1	0.0923
CRY1	0.0923
CRYGC	0.0923
CRYM	0.0923
CSNK1D	0.0923
CSNK2B	0.0923
CST6	0.0923
CSTF2	0.0923
CYP24A1	0.0923
DBT	0.0923
DCN	0.0923
DCT	0.0923
DDB1	0.0923
DLG1	0.0923
DLG3	0.0923
DLG4	0.0923
DLX4	0.0923
DRD4	0.0923
EFNB1	0.0923
EGF	0.0923
EIF5A	0.0923
EML1	0.0923
EN1	0.0923
EPB41L1	0.0923
FKBP5	0.0923
AFF2	0.0923
FOLR1	0.0923
FSHB	0.0923
GAS2	0.0923
GDI1	0.0923
GLRA2	0.0923
GNAI1	0.0923
GNRH1	0.0923
GNRHR	0.0923
GYS2	0.0923
H1-4	0.0923
HAL	0.0923
HDC	0.0923
HMGB3	0.0923
HNRNPC	0.0923
HOXA2	0.0923
HOXB1	0.0923
HPD	0.0923
NDST1	0.0923
HTR2A	0.0923
IGF1	0.0923
IHH	0.0923
IMPA1	0.0923
ITGB6	0.0923
KCNJ13	0.0923
KISS1	0.0923
KRT3	0.0923
KRT12	0.0923
KRT81	0.0923
KRT85	0.0923
KRT86	0.0923
LAMB1	0.0923
LHCGR	0.0923
LHX1	0.0923
LSS	0.0923
MAN2C1	0.0923
MN1	0.0923
MPO	0.0923
MYO7A	0.0923
PPP1R12A	0.0923
NFIB	0.0923
NHLH2	0.0923
NHS	0.0923
CNOT2	0.0923
CNOT3	0.0923
NOVA2	0.0923
NPR2	0.0923
GPR143	0.0923
P4HB	0.0923
PAX4	0.0923
PCSK1	0.0923
PCYT1A	0.0923
PIGC	0.0923
PIGH	0.0923
PLCD1	0.0923
POLRMT	0.0923
POMC	0.0923
PPM1B	0.0923
PRODH	0.0923
PSMC3	0.0923
PSPH	0.0923
RAC3	0.0923
RALA	0.0923
RBL2	0.0923
REV3L	0.0923
RPS23	0.0923
SHOX	0.0923
SLC1A1	0.0923
SLC5A2	0.0923
SLC6A4	0.0923
SLC16A1	0.0923
ST14	0.0923
STX4	0.0923
SYN1	0.0923
SYN2	0.0923
SYP	0.0923
TAC3	0.0923
TAF6	0.0923
TBL1X	0.0923
HNF1B	0.0923
TCF12	0.0923
TCF20	0.0923
TCN2	0.0923
TDO2	0.0923
NR2F1	0.0923
TSPAN7	0.0923
TRH	0.0923
TUBA4A	0.0923
TUBB2A	0.0923
ZIC1	0.0923
ZNF711	0.0923
DAP3	0.0923
FZD5	0.0923
TUSC3	0.0923
GDF5	0.0923
CLTCL1	0.0923
LAGE3	0.0923
H4C11	0.0923
EIF3F	0.0923
SLC4A4	0.0923
CRADD	0.0923
RGS9	0.0923
CCNK	0.0923
PER3	0.0923
PER2	0.0923
SGPL1	0.0923
TIMELESS	0.0923
CLDN10	0.0923
FAM50A	0.0923
LGI1	0.0923
AIMP1	0.0923
TRIP12	0.0923
ARHGAP29	0.0923
ZNF592	0.0923
RIMS2	0.0923
SEC24D	0.0923
NCAPD2	0.0923
MED13	0.0923
HDAC6	0.0923
USH1C	0.0923
RAD50	0.0923
RBM12	0.0923
CACNG2	0.0923
TUBB4B	0.0923
YAP1	0.0923
HAX1	0.0923
ZBTB18	0.0923
CIB2	0.0923
ARFGEF1	0.0923
COLEC10	0.0923
MAB21L2	0.0923
MTHFS	0.0923
PLK4	0.0923
ZMYND11	0.0923
MID2	0.0923
IL1RAPL1	0.0923
CEP250	0.0923
SNF8	0.0923
COBLL1	0.0923
CHSY1	0.0923
ADGRL1	0.0923
NLGN1	0.0923
ARSG	0.0923
RPIA	0.0923
WDFY3	0.0923
KDM4B	0.0923
MAST3	0.0923
ZNF292	0.0923
TNIK	0.0923
SETD1B	0.0923
TNRC6B	0.0923
PHF8	0.0923
NCDN	0.0923
MESD	0.0923
ARHGEF9	0.0923
SIN3B	0.0923
WASHC4	0.0923
NCAPH	0.0923
GPR161	0.0923
SLC35A3	0.0923
ABCA5	0.0923
SRRM2	0.0923
PISD	0.0923
APOL2	0.0923
KIF4A	0.0923
FTSJ1	0.0923
WHRN	0.0923
NSMF	0.0923
CHD5	0.0923
ANKRD17	0.0923
TANC2	0.0923
FBXL3	0.0923
AGO1	0.0923
EIF2AK1	0.0923
ZBTB11	0.0923
KCNH5	0.0923
DISC2	0.0923
TUBGCP4	0.0923
RRP7A	0.0923
MCAT	0.0923
GPSM2	0.0923
SLC45A1	0.0923
TAS2R16	0.0923
TPRKB	0.0923
SLC45A2	0.0923
CRBN	0.0923
TRAPPC4	0.0923
GET4	0.0923
NANS	0.0923
NLGN3	0.0923
CNNM2	0.0923
TRPM7	0.0923
ARHGEF38	0.0923
CC2D1A	0.0923
INTS11	0.0923
SLC52A1	0.0923
SOBP	0.0923
RBM28	0.0923
LINS1	0.0923
TMLHE	0.0923
PIDD1	0.0923
TENT5A	0.0923
VPS50	0.0923
TRMT1	0.0923
THUMPD1	0.0923
ZNF407	0.0923
FRMD4A	0.0923
TENM3	0.0923
HHAT	0.0923
MBD5	0.0923
KMT2E	0.0923
RAB5IF	0.0923
PCDHGC4	0.0923
GATAD2B	0.0923
NLGN4X	0.0923
NAPB	0.0923
STEEP1	0.0923
LMBR1	0.0923
GZF1	0.0923
RTN4R	0.0923
WNK3	0.0923
SCNM1	0.0923
SECISBP2	0.0923
ROGDI	0.0923
FBXO31	0.0923
CAMKMT	0.0923
CLMP	0.0923
TM4SF20	0.0923
ALG13	0.0923
ZC3H14	0.0923
L2HGDH	0.0923
PDZD7	0.0923
EDC3	0.0923
NAA15	0.0923
TTI2	0.0923
TARS2	0.0923
EDEM3	0.0923
KLHL15	0.0923
APOL4	0.0923
LAS1L	0.0923
RAB33B	0.0923
COG3	0.0923
MFRP	0.0923
TRAPPC9	0.0923
LRMDA	0.0923
ATRIP	0.0923
CEP78	0.0923
PHF6	0.0923
UQCC2	0.0923
KISS1R	0.0923
RTN4IP1	0.0923
LINGO1	0.0923
TUBGCP6	0.0923
TTC5	0.0923
MTSS2	0.0923
LMBRD2	0.0923
TP53RK	0.0923
SLITRK1	0.0923
C1QTNF5	0.0923
GPRASP2	0.0923
MED12L	0.0923
PDZD8	0.0923
TPH2	0.0923
METTL23	0.0923
USH1G	0.0923
TAF8	0.0923
PTCHD1	0.0923
SLC36A2	0.0923
KCNV2	0.0923
LDHD	0.0923
PIKFYVE	0.0923
NSUN6	0.0923
BRWD3	0.0923
MFSD8	0.0923
DAOA	0.0923
PGM2L1	0.0923
SLC24A5	0.0923
HID1	0.0923
EMC10	0.0923
TPRN	0.0923
VSX2	0.0923
OTOG	0.0923
RD3	0.0923
RGS9BP	0.0923
USP27X	0.0923
UQCC3	0.0923
PERCC1	0.0923
ACACA	0.0727
FXYD2	0.0727
AXL	0.0727
HCN2	0.0727
CBFB	0.0727
CYP3A4	0.0727
FGF3	0.0727
GABRB1	0.0727
HTR1A	0.0727
IL11RA	0.0727
IRF3	0.0727
KCNJ16	0.0727
KRT9	0.0727
LHB	0.0727
LTC4S	0.0727
MDH1	0.0727
DRG1	0.0727
ROR1	0.0727
OAT	0.0727
SERPINF1	0.0727
PLS1	0.0727
SIX1	0.0727
SLC2A2	0.0727
UQCRB	0.0727
MANF	0.0727
CLPP	0.0727
MAD1L1	0.0727
ZPR1	0.0727
MTMR2	0.0727
CLDN9	0.0727
GCM2	0.0727
OTOF	0.0727
CRIPT	0.0727
ARHGEF10	0.0727
RIPOR2	0.0727
SRA1	0.0727
PIGK	0.0727
TSHZ1	0.0727
LAMC3	0.0727
KDELR2	0.0727
VAX1	0.0727
EXOC6B	0.0727
EXOC7	0.0727
PTPN23	0.0727
KIF26A	0.0727
BLOC1S6	0.0727
IL37	0.0727
MRPS28	0.0727
C1GALT1C1	0.0727
GAL	0.0727
LARS1	0.0727
TMEM38B	0.0727
TMEM165	0.0727
PDSS2	0.0727
PAPPA2	0.0727
NSUN3	0.0727
ZNF335	0.0727
P3H1	0.0727
MICAL1	0.0727
CCDC134	0.0727
CENPT	0.0727
YIPF5	0.0727
DIAPH3	0.0727
SLC10A7	0.0727
TMEM185A	0.0727
TUBB6	0.0727
MCEE	0.0727
COL27A1	0.0727
ZFHX2	0.0727
GALM	0.0727
TRIM71	0.0727
TRPM6	0.0727
VMA12	0.0727
SIX5	0.0727
SGMS2	0.0727
C2orf69	0.0727
KCNK18	0.0727
CENATAC	0.0727
KCNT2	0.0727
PTPRQ	0.0727
NRROS	0.0727
C18orf32	0.0727
PLIN4	0.0727
ALDH1A3	0.0589
FOXL2	0.0589
C1QC	0.0589
C8A	0.0589
C8B	0.0589
COCH	0.0589
DIAPH2	0.0589
EMX2	0.0589
ESR2	0.0589
GDF9	0.0589
GH1	0.0589
GHRHR	0.0589
HMX1	0.0589
HOXC13	0.0589
IGSF1	0.0589
MSH3	0.0589
MSH5	0.0589
NTHL1	0.0589
PDHA2	0.0589
PITX1	0.0589
PRLR	0.0589
SLC6A2	0.0589
SMARCC1	0.0589
TAF4B	0.0589
TBX15	0.0589
MBD4	0.0589
STAG3	0.0589
TIMM22	0.0589
SYCP3	0.0589
TSPEAR	0.0589
MOV10L1	0.0589
TOMM7	0.0589
RNF43	0.0589
CT55	0.0589
TRIM36	0.0589
RNPC3	0.0589
TEX15	0.0589
TEX14	0.0589
TEX11	0.0589
CYP26B1	0.0589
MRTFA	0.0589
HROB	0.0589
MLPH	0.0589
NHEJ1	0.0589
NUAK2	0.0589
ZMYND15	0.0589
MCM8	0.0589
SPATA22	0.0589
CBX2	0.0589
CCDC34	0.0589
SYCE1	0.0589
GCNA	0.0589
TDRD9	0.0589
RPL10L	0.0589
DNHD1	0.0589
TERB2	0.0589
KASH5	0.0589
SLC30A7	0.0589
PNLDC1	0.0589
SHOC1	0.0589
HFM1	0.0589
DNAH10	0.0589
SPAG17	0.0589
SYCP2L	0.0589
MCM9	0.0589
MEIOB	0.0589
NUTM1	0.0589
TERB1	0.0589
RNF212	0.0589
FBXO43	0.0589
KLHL10	0.0589
C14orf39	0.0589
NANOS1	0.0589
FOXI3	0.0589
CATIP	0.0589
ERCC6L2	0.0589
MAFA	0.0589
SOHLH1	0.0589
SNORA31	0.0589
NAT2	0.0017
ACR	0.0017
ACTN1	0.0017
ACVR1B	0.0017
ADAM10	0.0017
ADCY1	0.0017
ADRB3	0.0017
AFP	0.0017
AGRP	0.0017
AK1	0.0017
ALDH2	0.0017
AMBN	0.0017
AMELX	0.0017
AMH	0.0017
AMHR2	0.0017
ANGPT2	0.0017
APOC3	0.0017
ARL2	0.0017
ARR3	0.0017
ASPH	0.0017
ATOH1	0.0017
ATP2B2	0.0017
ATP6V1B1	0.0017
BAAT	0.0017
BARD1	0.0017
BAX	0.0017
BFSP1	0.0017
BLVRA	0.0017
BRDT	0.0017
ZFP36L2	0.0017
C1QA	0.0017
C5	0.0017
C6	0.0017
C7	0.0017
C9	0.0017
CA12	0.0017
CALCR	0.0017
CCIN	0.0017
CD36	0.0017
CD151	0.0017
CDC20	0.0017
CDH3	0.0017
CEBPA	0.0017
CES1	0.0017
CETP	0.0017
AKR1C4	0.0017
CHEK1	0.0017
KLF6	0.0017
CREB1	0.0017
CRYAA	0.0017
CRYBA1	0.0017
CRYBA2	0.0017
CRYBA4	0.0017
CRYBB1	0.0017
CRYBB2	0.0017
CRYBB3	0.0017
CRYGB	0.0017
CRYGD	0.0017
CRYGS	0.0017
VCAN	0.0017
CTNNA1	0.0017
CTNND1	0.0017
CYLC1	0.0017
CYP2C9	0.0017
CYP2D6	0.0017
DAZ1	0.0017
AKR1C2	0.0017
CFD	0.0017
GSDME	0.0017
DIO1	0.0017
DLX3	0.0017
DLX6	0.0017
DMRT1	0.0017
DNAH8	0.0017
SLC26A3	0.0017
DSG3	0.0017
DSPP	0.0017
DUT	0.0017
EPHA2	0.0017
EPO	0.0017
EPS8	0.0017
ERG	0.0017
ESRRB	0.0017
FDPS	0.0017
FGF5	0.0017
FGF9	0.0017
FOXL1	0.0017
FOXO1	0.0017
FLT3	0.0017
FRZB	0.0017
GAB1	0.0017
GCNT2	0.0017
GJA3	0.0017
GNAT1	0.0017
GPD2	0.0017
GPX1	0.0017
GRM6	0.0017
GSR	0.0017
GSTZ1	0.0017
HAGH	0.0017
HBD	0.0017
HGF	0.0017
HLA-C	0.0017
HLA-DRA	0.0017
HMGA1	0.0017
HMMR	0.0017
HOXD10	0.0017
HRG	0.0017
HSD11B1	0.0017
HSD17B3	0.0017
HSF4	0.0017
TNC	0.0017
IFNAR1	0.0017
IFNAR2	0.0017
IFNGR2	0.0017
IGF2R	0.0017
IGFALS	0.0017
IL1B	0.0017
ING1	0.0017
INSL3	0.0017
ITGA6	0.0017
IRF7	0.0017
IRS1	0.0017
ITGB2	0.0017
ITPR2	0.0017
KHK	0.0017
KLKB1	0.0017
KRT4	0.0017
KRT13	0.0017
LCT	0.0017
LDHB	0.0017
LIM2	0.0017
PRICKLE3	0.0017
LMX1A	0.0017
LPP	0.0017
LRPAP1	0.0017
BCAM	0.0017
SMAD7	0.0017
MARK3	0.0017
MBL2	0.0017
MC3R	0.0017
MCC	0.0017
MCM2	0.0017
MCM5	0.0017
MIP	0.0017
TRPM1	0.0017
MMP9	0.0017
MMP19	0.0017
MOS	0.0017
ABCC1	0.0017
MSR1	0.0017
MTNR1B	0.0017
MVD	0.0017
MXI1	0.0017
MYO6	0.0017
NEUROD1	0.0017
NQO2	0.0017
SLC11A2	0.0017
NTF4	0.0017
OGG1	0.0017
OPCML	0.0017
PAX9	0.0017
PDE1C	0.0017
PDGFRL	0.0017
CFP	0.0017
PGR	0.0017
ABCB1	0.0017
PHB1	0.0017
SERPINB6	0.0017
SERPINB8	0.0017
PI4KB	0.0017
PLA2G2A	0.0017
PLA2G4A	0.0017
PLA2G5	0.0017
PLS3	0.0017
PNLIP	0.0017
POU4F3	0.0017
PPP1R3A	0.0017
PRCC	0.0017
TMPRSS15	0.0017
TAS2R38	0.0017
PTHLH	0.0017
PTPN1	0.0017
PTPN12	0.0017
PTPRF	0.0017
RAD51D	0.0017
RBMY1A1	0.0017
RDX	0.0017
RELA	0.0017
GRK1	0.0017
RNASEL	0.0017
ROBO2	0.0017
RPL13	0.0017
RPL21	0.0017
RPS14	0.0017
SALL2	0.0017
SH3GL1	0.0017
FBXW4	0.0017
SLC4A2	0.0017
SLC5A1	0.0017
SLC10A1	0.0017
SLC10A2	0.0017
SNRPE	0.0017
SPINK2	0.0017
SRC	0.0017
SRD5A2	0.0017
SRP68	0.0017
SRP72	0.0017
SSX1	0.0017
SSX2	0.0017
AURKA	0.0017
AURKC	0.0017
TAL1	0.0017
TAL2	0.0017
TCF7L2	0.0017
TEAD1	0.0017
TECTA	0.0017
TGFA	0.0017
TGM3	0.0017
TCHH	0.0017
TIE1	0.0017
TIMP3	0.0017
TLR2	0.0017
CLEC3B	0.0017
TNNI2	0.0017
TNNT3	0.0017
TPMT	0.0017
TRAF6	0.0017
TSPY1	0.0017
TUFT1	0.0017
TYRP1	0.0017
SUMO1	0.0017
UCP3	0.0017
VIM	0.0017
WNT10B	0.0017
WNT2B	0.0017
XDH	0.0017
XRCC3	0.0017
ZNF141	0.0017
SLC30A2	0.0017
ZP2	0.0017
ZP3	0.0017
DNALI1	0.0017
PXDN	0.0017
MAPKAPK3	0.0017
SLC39A7	0.0017
PLA2G7	0.0017
SEM1	0.0017
NR4A3	0.0017
MLLT10	0.0017
GPR68	0.0017
NRIP1	0.0017
KDM5D	0.0017
USP9Y	0.0017
EPX	0.0017
PICALM	0.0017
AXIN2	0.0017
FZD6	0.0017
BFSP2	0.0017
NR0B2	0.0017
RAD54L	0.0017
KLF11	0.0017
IRS4	0.0017
SEMA7A	0.0017
DGKE	0.0017
AGPS	0.0017
CDC14A	0.0017
PDLIM4	0.0017
DNAH17	0.0017
DDX3Y	0.0017
IRS2	0.0017
B3GALNT1	0.0017
SERPINB7	0.0017
CD164	0.0017
TNFRSF10B	0.0017
FGF16	0.0017
BTRC	0.0017
PAPSS2	0.0017
CLDN2	0.0017
PRY	0.0017
XKRY	0.0017
BPY2	0.0017
VCY	0.0017
CDY1	0.0017
KCNQ4	0.0017
SLC28A1	0.0017
OSMR	0.0017
S1PR2	0.0017
MMP20	0.0017
NHERF1	0.0017
GRHPR	0.0017
CDY2A	0.0017
ECEL1	0.0017
ABCG2	0.0017
HOMER2	0.0017
MAPK8IP1	0.0017
MACROH2A1	0.0017
H6PD	0.0017
CARTPT	0.0017
KLK4	0.0017
SDC3	0.0017
RB1CC1	0.0017
OSBPL2	0.0017
THOC1	0.0017
ENAM	0.0017
ADGRG2	0.0017
LPAR6	0.0017
MPZL2	0.0017
GDF11	0.0017
LRRC23	0.0017
BET1	0.0017
SYCP2	0.0017
DLC1	0.0017
GPNMB	0.0017
AKAP3	0.0017
SLCO1B1	0.0017
IGF2BP2	0.0017
SPINT2	0.0017
PMVK	0.0017
GRAP	0.0017
SLC17A3	0.0017
CLPX	0.0017
ACTL7A	0.0017
EDAR	0.0017
MAGED2	0.0017
POP1	0.0017
ZPBP	0.0017
HSF2BP	0.0017
TRIOBP	0.0017
KERA	0.0017
SLC7A9	0.0017
LZTS1	0.0017
RNF139	0.0017
FAN1	0.0017
ZP1	0.0017
P2RX2	0.0017
MAPKBP1	0.0017
VWA8	0.0017
EXPH5	0.0017
ARHGAP26	0.0017
SIPA1L3	0.0017
STAB1	0.0017
SLC35D1	0.0017
PPIP5K2	0.0017
DNMBP	0.0017
IQCE	0.0017
NCSTN	0.0017
TDRD7	0.0017
HARS2	0.0017
POFUT1	0.0017
WBP2	0.0017
CLDN14	0.0017
CASP14	0.0017
PANX1	0.0017
RAD54B	0.0017
TMEM98	0.0017
APPL1	0.0017
CFAP61	0.0017
ERAL1	0.0017
CHIC2	0.0017
ELP4	0.0017
FOXD3	0.0017
MLH3	0.0017
CPAMD8	0.0017
OXGR1	0.0017
GNMT	0.0017
ANGPTL3	0.0017
SLCO1B3	0.0017
CPSF1	0.0017
MYL11	0.0017
UBIAD1	0.0017
RAX	0.0017
ATP6V0A4	0.0017
MRPS7	0.0017
MYO15A	0.0017
DCXR	0.0017
NT5C3A	0.0017
CD320	0.0017
CABP2	0.0017
MRPS23	0.0017
PADI3	0.0017
ACSL5	0.0017
GHRL	0.0017
CLIC5	0.0017
BCO1	0.0017
MYO3A	0.0017
A4GALT	0.0017
CYCS	0.0017
MIEF1	0.0017
EGLN1	0.0017
SLC6A20	0.0017
FAM20A	0.0017
BTG4	0.0017
ESRP1	0.0017
BPNT2	0.0017
SLC25A38	0.0017
PBRM1	0.0017
P3H2	0.0017
PANK4	0.0017
KIRREL1	0.0017
CCDC91	0.0017
LGR4	0.0017
NLRP2	0.0017
INAVA	0.0017
CFAP44	0.0017
ADCY10	0.0017
BDP1	0.0017
PSENEN	0.0017
DIABLO	0.0017
RETN	0.0017
SMARCAD1	0.0017
ACKR3	0.0017
DAZ3	0.0017
DAZ2	0.0017
DAZ4	0.0017
SRGAP1	0.0017
ZFAT	0.0017
CCDC146	0.0017
EPS15L1	0.0017
NYX	0.0017
SLC17A9	0.0017
SMOC2	0.0017
SOX17	0.0017
IKZF5	0.0017
GREM2	0.0017
TEKT3	0.0017
TMPRSS3	0.0017
EPS8L2	0.0017
LMF1	0.0017
AGXT2	0.0017
STK33	0.0017
VKORC1	0.0017
ASPSCR1	0.0017
CARD14	0.0017
FYCO1	0.0017
EPS8L3	0.0017
C3orf52	0.0017
TOP6BL	0.0017
ZNF750	0.0017
ZFHX4	0.0017
TLE6	0.0017
CFAP69	0.0017
SCD5	0.0017
POF1B	0.0017
HKDC1	0.0017
SP6	0.0017
PABPC1L	0.0017
TSGA10	0.0017
IQCN	0.0017
SLC44A4	0.0017
TUBB1	0.0017
CFHR5	0.0017
NECTIN4	0.0017
SPACA1	0.0017
PMFBP1	0.0017
SPATA16	0.0017
TTC29	0.0017
SPRTN	0.0017
KREMEN1	0.0017
QRICH2	0.0017
ZNF644	0.0017
ELMOD3	0.0017
SLITRK6	0.0017
CCDC62	0.0017
GLIS2	0.0017
CREB3L3	0.0017
SPPL2A	0.0017
TMTC4	0.0017
LTV1	0.0017
RELT	0.0017
PHYKPL	0.0017
ABCC11	0.0017
HSFY1	0.0017
PLCZ1	0.0017
CFAP91	0.0017
FRMD7	0.0017
TBL1Y	0.0017
NUP210L	0.0017
CHRDL1	0.0017
ACP4	0.0017
MRAP2	0.0017
KRT71	0.0017
TUBA3D	0.0017
ERMAP	0.0017
CTHRC1	0.0017
SLC26A8	0.0017
CATSPER1	0.0017
CATSPER2	0.0017
TMC1	0.0017
CFAP70	0.0017
KRT74	0.0017
AK7	0.0017
SLC24A4	0.0017
SLC51B	0.0017
SEPTIN12	0.0017
TMEM132E	0.0017
SPNS2	0.0017
LOXHD1	0.0017
NLRP5	0.0017
GIPC3	0.0017
KDF1	0.0017
CHMP4B	0.0017
M1AP	0.0017
IL31RA	0.0017
WDR36	0.0017
NOBOX	0.0017
ASB10	0.0017
CIBAR1	0.0017
RPS4Y2	0.0017
SUN5	0.0017
CFAP251	0.0017
A2ML1	0.0017
SLC38A8	0.0017
OTOA	0.0017
DNAH2	0.0017
KRT25	0.0017
APCDD1	0.0017
CLDN19	0.0017
GNAS-AS1	0.0017
HSCB	0.0017
MEI1	0.0017
CATSPERT	0.0017
CCDC50	0.0017
ODAPH	0.0017
PPM1K	0.0017
MARVELD2	0.0017
KHDC3L	0.0017
KCNU1	0.0017
CFAP58	0.0017
STRC	0.0017
SYNE4	0.0017
TMPRSS6	0.0017
GPR156	0.0017
SLC30A8	0.0017
ADAMTS18	0.0017
ANO6	0.0017
PATL2	0.0017
TTC21A	0.0017
NLRP7	0.0017
GGN	0.0017
LIPH	0.0017
KLHDC8B	0.0017
CEP112	0.0017
PRIMPOL	0.0017
CERS3	0.0017
LRTOMT	0.0017
ARMC12	0.0017
RFX6	0.0017
LHFPL5	0.0017
SLC17A8	0.0017
MSRB3	0.0017
CFAP65	0.0017
DYNLT2B	0.0017
WDR72	0.0017
TMIE	0.0017
OTOGL	0.0017
SLC39A5	0.0017
DPY19L2	0.0017
REC114	0.0017
ACTL9	0.0017
EPHA10	0.0017
CYP4V2	0.0017
KIAA0825	0.0017
PNPLA1	0.0017
FAM83H	0.0017
ATP11C	0.0017
CFAP47	0.0017
ILDR1	0.0017
KRT6C	0.0017
RSPO4	0.0017
SAMD7	0.0017
LRIT3	0.0017
IRGM	0.0017
TUBB8	0.0017
SLC6A18	0.0017
PADI6	0.0017
SLC26A5	0.0017
SLC16A12	0.0017
IFITM5	0.0017
CEACAM16	0.0017
FLG2	0.0017
GRXCR1	0.0017
FSIP2	0.0017
AMTN	0.0017
KPNA7	0.0017
MIR184	0.0017
MIR204	0.0017
MIR96	0.0017
ASTL	0.0017
GPR179	0.0017
PRY2	0.0017
PJVK	0.0017
WEE2	0.0017
GRXCR2	0.0017
CLRN2	0.0017
PRSS56	0.0017
BHLHA9	0.0017
MINAR2	0.0017
ZBTB42	0.0017
MIR2861	0.0017
HRURF	0.0017
ANXA5	0.0
CHIT1	0.0
FUT1	0.0
FUT2	0.0
XIST	0.0
GDF15	0.0
METTL13	0.0
NUDT15	0.0
BHLHE41	0.0
