gene	sim_score
KLK11	0.3394
CCDC91	0.3394
STAR	0.3375
NNT	0.3375
RUBCN	0.3276
ACAT2	0.2951
ALAS2	0.2951
AMH	0.2951
AMHR2	0.2951
ARSA	0.2951
GET3	0.2951
ATP2B3	0.2951
BCKDHB	0.2951
CASQ1	0.2951
SERPINA6	0.2951
TPP1	0.2951
CPT1A	0.2951
CRAT	0.2951
SLC25A10	0.2951
DAB1	0.2951
DBT	0.2951
DNMT1	0.2951
DSG2	0.2951
ECHS1	0.2951
ENO3	0.2951
CLN8	0.2951
FBP1	0.2951
FHL2	0.2951
FOXO1	0.2951
GABRB1	0.2951
GABRB3	0.2951
GAMT	0.2951
MSTN	0.2951
GDI1	0.2951
GFER	0.2951
GLDC	0.2951
GPI	0.2951
GSS	0.2951
GYS1	0.2951
HLA-A	0.2951
HSD17B3	0.2951
IL1R1	0.2951
ISL1	0.2951
KCND3	0.2951
LAMA4	0.2951
LDHA	0.2951
LOXL1	0.2951
MT-TI	0.2951
MYBPC3	0.2951
NPC1	0.2951
OAT	0.2951
SLC67A1	0.2951
PC	0.2951
PCBD1	0.2951
PGAM2	0.2951
PGK1	0.2951
PITX3	0.2951
PLD1	0.2951
PLN	0.2951
PLS3	0.2951
PRODH	0.2951
PSEN2	0.2951
PCYT2	0.2951
RAB27A	0.2951
RANBP2	0.2951
REL	0.2951
RORA	0.2951
RPL3L	0.2951
ST3GAL3	0.2951
SLC16A1	0.2951
SORL1	0.2951
VAMP2	0.2951
ZEB1	0.2951
NR2F2	0.2951
TMPO	0.2951
TNNC1	0.2951
TPM1	0.2951
TRU-TCA1-1	0.2951
UQCRC1	0.2951
VCL	0.2951
XDH	0.2951
XRCC1	0.2951
VEZF1	0.2951
ALDH5A1	0.2951
EPM2A	0.2951
CSRP3	0.2951
PDE8B	0.2951
ALDH4A1	0.2951
EIF2B4	0.2951
NOL3	0.2951
TAF1A	0.2951
NFS1	0.2951
ITM2B	0.2951
HAND2	0.2951
BAG5	0.2951
TMEM63A	0.2951
KEAP1	0.2951
KCNE3	0.2951
BET1	0.2951
TRDN	0.2951
ABCA7	0.2951
TOMM40	0.2951
CAP2	0.2951
SEMA6B	0.2951
ARFGEF1	0.2951
NPC2	0.2951
LBX1	0.2951
CNPY3	0.2951
WDR45	0.2951
RPIA	0.2951
KANK1	0.2951
NCSTN	0.2951
ISCU	0.2951
PIK3R5	0.2951
FRRS1L	0.2951
LMOD1	0.2951
GEMIN5	0.2951
ACAD8	0.2951
ANKRD1	0.2951
PPA2	0.2951
UQCRQ	0.2951
EIF2AK1	0.2951
MCTS1	0.2951
DMGDH	0.2951
MRM2	0.2951
PNPLA8	0.2951
CHCHD2	0.2951
GLRX5	0.2951
CDC40	0.2951
LIPT1	0.2951
PPIL1	0.2951
ZFR	0.2951
TUBA8	0.2951
UGT1A1	0.2951
PDP1	0.2951
TRPM7	0.2951
SLC52A1	0.2951
RNF220	0.2951
KCNQ5	0.2951
FMN2	0.2951
PRDM8	0.2951
PRDM10	0.2951
PDSS2	0.2951
JPH2	0.2951
GATAD1	0.2951
ELOVL5	0.2951
LMF1	0.2951
SLC13A3	0.2951
MRPL44	0.2951
ZFTA	0.2951
ATP13A3	0.2951
PPCS	0.2951
SLC25A32	0.2951
COQ5	0.2951
AOPEP	0.2951
FRMD5	0.2951
ZFHX2	0.2951
NEXN	0.2951
FNIP1	0.2951
SLC25A26	0.2951
ISCA2	0.2951
CCDC78	0.2951
MIEF2	0.2951
PTCHD1	0.2951
TRPM6	0.2951
BEAN1	0.2951
VMA12	0.2951
GSX2	0.2951
VWA3B	0.2951
UNC13D	0.2951
C9orf72	0.2951
MPEG1	0.2951
RBM20	0.2951
LAMA1	0.2951
TMEM240	0.2951
KCNT2	0.2951
NRROS	0.2951
NHLRC1	0.2951
BOLA3	0.2951
LMOD2	0.2951
CTH	0.2879
FGF14	0.2879
SCN10A	0.2879
TIE1	0.2879
PLEKHG4	0.2879
TBX20	0.2879
ALDOB	0.2847
CEL	0.2847
CYC1	0.2847
DOCK2	0.2847
SLC26A3	0.2847
FLT1	0.2847
CBLIF	0.2847
NDUFB7	0.2847
NEUROD1	0.2847
NOS3	0.2847
PAX4	0.2847
GATB	0.2847
PKLR	0.2847
RHAG	0.2847
RHCE	0.2847
RHD	0.2847
SLC5A2	0.2847
SLC10A2	0.2847
KLF11	0.2847
KIF20A	0.2847
SLC25A13	0.2847
CORIN	0.2847
FTCD	0.2847
FCHO1	0.2847
APPL1	0.2847
COX16	0.2847
STEAP3	0.2847
QRSL1	0.2847
CTNNBL1	0.2847
HROB	0.2847
STOX1	0.2847
RFX6	0.2847
GATC	0.2847
ADRB3	0.2142
AGRP	0.2142
AK2	0.2142
ASS1	0.2142
ATP5F1B	0.2142
BCL2	0.2142
BCL6	0.2142
CA12	0.2142
CAPNS1	0.2142
CD3D	0.2142
CD3E	0.2142
CD3G	0.2142
CHRNA3	0.2142
COL4A5	0.2142
COL4A6	0.2142
CSF2RA	0.2142
CSF2RB	0.2142
CYP7A1	0.2142
EPAS1	0.2142
EWSR1	0.2142
GLUD1	0.2142
GPD2	0.2142
HMGA1	0.2142
HSD3B2	0.2142
IGSF1	0.2142
IRS1	0.2142
ITPR2	0.2142
LIPC	0.2142
MBL2	0.2142
MC3R	0.2142
MEF2A	0.2142
NR3C2	0.2142
MTNR1B	0.2142
NOS1	0.2142
ABCB4	0.2142
PPP1R3A	0.2142
TMPRSS15	0.2142
PTPN1	0.2142
SI	0.2142
SLC5A1	0.2142
TCF7L2	0.2142
TUB	0.2142
UCP2	0.2142
UCP3	0.2142
WNT2B	0.2142
SLC39A7	0.2142
NR0B2	0.2142
IRS2	0.2142
DGAT1	0.2142
DYRK1B	0.2142
MAPK8IP1	0.2142
H6PD	0.2142
CARTPT	0.2142
SDC3	0.2142
NR1H4	0.2142
IGF2BP2	0.2142
MRPL3	0.2142
VPS45	0.2142
LAT	0.2142
TRAC	0.2142
NEUROG3	0.2142
MRPS7	0.2142
ACSL5	0.2142
GHRL	0.2142
RETN	0.2142
CELA2A	0.2142
MRAP2	0.2142
MMP21	0.2142
GALM	0.2142
SGO1	0.2142
DAW1	0.2142
PKD1L1	0.2142
SLC30A8	0.2142
SLC51A	0.2142
CFAP53	0.2142
GPIHBP1	0.2142
RSPO4	0.2142
CIROP	0.2142
NAT2	0.0017
ABCA4	0.0017
ACR	0.0017
ACVR1B	0.0017
ACVR2B	0.0017
ADAM10	0.0017
ADCY1	0.0017
ADD1	0.0017
ADH1B	0.0017
ADORA2A	0.0017
ADRA2B	0.0017
ADRB1	0.0017
AFP	0.0017
AHR	0.0017
AK1	0.0017
ALDH2	0.0017
ALOX5	0.0017
ALOX5AP	0.0017
AMT	0.0017
ANGPT2	0.0017
ANK2	0.0017
APOC2	0.0017
APOC3	0.0017
APRT	0.0017
ARL2	0.0017
ARR3	0.0017
SERPINC1	0.0017
ZFHX3	0.0017
ATOH1	0.0017
ATP1B1	0.0017
ATP2B2	0.0017
ATP6V1B1	0.0017
ATP6V0C	0.0017
BARD1	0.0017
BAX	0.0017
BCAT2	0.0017
BCHE	0.0017
HCN2	0.0017
OPN1SW	0.0017
CFB	0.0017
BFSP1	0.0017
BLVRA	0.0017
BMPR2	0.0017
BPGM	0.0017
BRDT	0.0017
ZFP36L2	0.0017
C1QA	0.0017
C1QC	0.0017
C2	0.0017
C3	0.0017
CAPN5	0.0017
C5	0.0017
C6	0.0017
C7	0.0017
C8A	0.0017
C8B	0.0017
C9	0.0017
CA4	0.0017
CA5A	0.0017
CACNA1F	0.0017
CACNB2	0.0017
CALM1	0.0017
CALM2	0.0017
CALM3	0.0017
CASQ2	0.0017
CBLB	0.0017
CCIN	0.0017
CD8A	0.0017
MS4A1	0.0017
CD36	0.0017
CD40	0.0017
CD70	0.0017
CD81	0.0017
CDC20	0.0017
CDH15	0.0017
CDK4	0.0017
CEBPA	0.0017
CES1	0.0017
CETP	0.0017
AKR1C4	0.0017
CHEK1	0.0017
CHI3L1	0.0017
CHM	0.0017
CHRNA2	0.0017
CHRNA4	0.0017
CHRNB2	0.0017
CLN3	0.0017
CLN5	0.0017
ABCC2	0.0017
CNGB1	0.0017
CNGA1	0.0017
CNGA3	0.0017
COL4A4	0.0017
COL8A2	0.0017
KLF6	0.0017
MAP3K8	0.0017
CREB1	0.0017
CRH	0.0017
CRY1	0.0017
CRYAA	0.0017
CRYBA1	0.0017
CRYBA2	0.0017
CRYBA4	0.0017
CRYBB1	0.0017
CRYBB2	0.0017
CRYBB3	0.0017
CRYGB	0.0017
CRYGC	0.0017
CRYGD	0.0017
CRYGS	0.0017
CRYM	0.0017
CSF3R	0.0017
CSNK1D	0.0017
VCAN	0.0017
CST3	0.0017
CSTF2	0.0017
CTNNA1	0.0017
CTPS1	0.0017
CYB561	0.0017
CYLC1	0.0017
CYLD	0.0017
CYP2A6	0.0017
CYP2C9	0.0017
CYP2D6	0.0017
CYP3A5	0.0017
DAZ1	0.0017
DCN	0.0017
DCT	0.0017
AKR1C2	0.0017
DDIT3	0.0017
CFD	0.0017
GSDME	0.0017
COCH	0.0017
DIAPH2	0.0017
DIO1	0.0017
DMRT1	0.0017
DNAH8	0.0017
DRD3	0.0017
DRD4	0.0017
DTNA	0.0017
DUT	0.0017
EEF2	0.0017
EGF	0.0017
EPHA2	0.0017
EMX2	0.0017
EPHB2	0.0017
EPO	0.0017
EPS8	0.0017
EYA4	0.0017
ERG	0.0017
ESRRB	0.0017
FAT2	0.0017
FDPS	0.0017
FECH	0.0017
FKBP5	0.0017
FOXI1	0.0017
FOXL1	0.0017
FLT3	0.0017
FMO3	0.0017
FOLR1	0.0017
G6PD	0.0017
GAB1	0.0017
GCNT2	0.0017
OPN1MW	0.0017
GDF9	0.0017
GGT1	0.0017
GJA3	0.0017
GLRA2	0.0017
GNAI2	0.0017
GNAT1	0.0017
GNAT2	0.0017
GNB3	0.0017
GPX1	0.0017
GRM6	0.0017
GSR	0.0017
GSTZ1	0.0017
GUCA1A	0.0017
GUCA1B	0.0017
GUCY1A1	0.0017
GUCY2C	0.0017
HAGH	0.0017
HAL	0.0017
HBD	0.0017
SERPIND1	0.0017
HDC	0.0017
CFHR1	0.0017
HGF	0.0017
HLA-G	0.0017
HMGCS2	0.0017
HMMR	0.0017
HRG	0.0017
HSF4	0.0017
HTR1A	0.0017
HTR2A	0.0017
TNC	0.0017
IDH3A	0.0017
IDH3B	0.0017
IFNAR1	0.0017
IFNAR2	0.0017
IFNGR2	0.0017
IGF2R	0.0017
IL1B	0.0017
IL7	0.0017
CXCR2	0.0017
IL10RB	0.0017
IL13	0.0017
IMPA1	0.0017
IMPG1	0.0017
ING1	0.0017
INSL3	0.0017
IRF7	0.0017
ITGA2	0.0017
KCNA5	0.0017
KCNC1	0.0017
KCNE1	0.0017
KCNH2	0.0017
KCNJ3	0.0017
KCNJ16	0.0017
KCNK3	0.0017
KCNMB1	0.0017
KHK	0.0017
KLKB1	0.0017
KRT3	0.0017
KRT12	0.0017
KRT13	0.0017
KRT18	0.0017
RPSA	0.0017
LCAT	0.0017
LCP2	0.0017
LCT	0.0017
LDHB	0.0017
LIM2	0.0017
PRICKLE3	0.0017
LMX1A	0.0017
LPP	0.0017
LRPAP1	0.0017
BCAM	0.0017
SMAD7	0.0017
SMAD9	0.0017
MAK	0.0017
MAOA	0.0017
MARK3	0.0017
MCC	0.0017
CHST6	0.0017
MCM2	0.0017
MCM6	0.0017
MAP3K3	0.0017
MGMT	0.0017
MIP	0.0017
TRPM1	0.0017
MMP19	0.0017
MOS	0.0017
MPO	0.0017
ABCC1	0.0017
MSH3	0.0017
MSH5	0.0017
MSN	0.0017
MSR1	0.0017
MUC7	0.0017
MVD	0.0017
MXI1	0.0017
MYL3	0.0017
MYL4	0.0017
MYO6	0.0017
NEK2	0.0017
NQO2	0.0017
NPTX1	0.0017
SLC11A2	0.0017
NRL	0.0017
NTF4	0.0017
NTHL1	0.0017
ROR1	0.0017
GPR143	0.0017
OAS1	0.0017
OGG1	0.0017
OPCML	0.0017
PDE1C	0.0017
PDE6A	0.0017
PDE6C	0.0017
PDE6G	0.0017
PDE6H	0.0017
PDGFRL	0.0017
PDE6B	0.0017
PDHA2	0.0017
PDYN	0.0017
CFP	0.0017
PGR	0.0017
ABCB1	0.0017
PHB1	0.0017
SERPINB6	0.0017
SERPINB8	0.0017
SERPINI1	0.0017
PIGC	0.0017
PI4KB	0.0017
PKD1	0.0017
PKP2	0.0017
PLA2G2A	0.0017
PLA2G4A	0.0017
PLA2G5	0.0017
PLS1	0.0017
PNLIP	0.0017
POU4F3	0.0017
PPP2R1B	0.0017
PRCC	0.0017
PRKCH	0.0017
MAPK10	0.0017
PROC	0.0017
PROS1	0.0017
TAS2R38	0.0017
PTGIS	0.0017
PTPN3	0.0017
PTPN12	0.0017
PTPRC	0.0017
RAD51D	0.0017
RBBP7	0.0017
RBMY1A1	0.0017
RBP3	0.0017
RBP4	0.0017
OPN1LW	0.0017
RDH5	0.0017
PRPH2	0.0017
RDX	0.0017
RGR	0.0017
RHO	0.0017
GRK1	0.0017
RLBP1	0.0017
RNASEL	0.0017
ROBO2	0.0017
ROM1	0.0017
RORB	0.0017
ROS1	0.0017
RP9	0.0017
RP1	0.0017
RP2	0.0017
RPS14	0.0017
RS1	0.0017
RYR2	0.0017
SAG	0.0017
SALL2	0.0017
SCN2B	0.0017
SCN4B	0.0017
CCL11	0.0017
SH3GL1	0.0017
SLC1A1	0.0017
SLC4A3	0.0017
SLC6A2	0.0017
SLC6A4	0.0017
SLC6A6	0.0017
SMARCC1	0.0017
SNCB	0.0017
SNTA1	0.0017
SPINK2	0.0017
SRD5A2	0.0017
SRP68	0.0017
SRP72	0.0017
SSBP1	0.0017
SSX1	0.0017
SSX2	0.0017
AURKA	0.0017
AURKC	0.0017
SYN2	0.0017
SYP	0.0017
TAF4B	0.0017
TAL1	0.0017
TAL2	0.0017
TAPBP	0.0017
CNTN2	0.0017
TEAD1	0.0017
TECTA	0.0017
TGFBR3	0.0017
TGM3	0.0017
THBD	0.0017
TCHH	0.0017
TIMP3	0.0017
TLR2	0.0017
CLEC3B	0.0017
TNF	0.0017
TP73	0.0017
TPMT	0.0017
TRPC3	0.0017
TSPY1	0.0017
TUBA4A	0.0017
TULP3	0.0017
TNFRSF4	0.0017
TYK2	0.0017
UQCRB	0.0017
CLRN1	0.0017
VIM	0.0017
XRCC3	0.0017
SLC30A2	0.0017
ZP2	0.0017
ZP3	0.0017
DNALI1	0.0017
PXDN	0.0017
FZD5	0.0017
MAPKAPK3	0.0017
SLMAP	0.0017
PLA2G7	0.0017
MLLT10	0.0017
IFT88	0.0017
NPRL3	0.0017
NRIP1	0.0017
KDM5D	0.0017
USP9Y	0.0017
EPX	0.0017
PICALM	0.0017
ACOX2	0.0017
FZD6	0.0017
BFSP2	0.0017
RAD54L	0.0017
SEMA7A	0.0017
RGS5	0.0017
PRSS12	0.0017
DGKE	0.0017
FCN3	0.0017
CDC14A	0.0017
DNAH17	0.0017
DDX3Y	0.0017
B3GALNT1	0.0017
CTSF	0.0017
ADAM9	0.0017
CD164	0.0017
FADD	0.0017
RGS9	0.0017
FBP2	0.0017
TNFRSF10B	0.0017
PROM1	0.0017
PER3	0.0017
PER2	0.0017
EIF2B5	0.0017
CACNA1H	0.0017
TIMELESS	0.0017
MBD4	0.0017
TRPA1	0.0017
MAP3K14	0.0017
CLDN2	0.0017
CLDN9	0.0017
PRY	0.0017
XKRY	0.0017
BPY2	0.0017
VCY	0.0017
CDY1	0.0017
TBX19	0.0017
PRPF4	0.0017
KCNQ4	0.0017
SLC28A1	0.0017
OSMR	0.0017
SLC24A1	0.0017
S1PR2	0.0017
RAB28	0.0017
ADIPOQ	0.0017
GRHPR	0.0017
OTOF	0.0017
CDY2A	0.0017
HOMER2	0.0017
ATG5	0.0017
CELSR1	0.0017
NUP155	0.0017
ARHGEF10	0.0017
RAPGEF2	0.0017
RIMS2	0.0017
NOS1AP	0.0017
RIPOR2	0.0017
DHX38	0.0017
RB1CC1	0.0017
OSBPL2	0.0017
THOC1	0.0017
KCNE2	0.0017
NR2E3	0.0017
SH2B3	0.0017
HCN4	0.0017
RBM12	0.0017
AKAP9	0.0017
ADGRG2	0.0017
CALCRL	0.0017
MPZL2	0.0017
LRRC23	0.0017
SPRY2	0.0017
MARCHF6	0.0017
LAMC3	0.0017
CACNG2	0.0017
SYCP2	0.0017
DLC1	0.0017
MYL9	0.0017
HAX1	0.0017
GPNMB	0.0017
MERTK	0.0017
PITRM1	0.0017
AKAP3	0.0017
PRPF8	0.0017
POLR3F	0.0017
NPRL2	0.0017
PMVK	0.0017
CERS1	0.0017
STAG3	0.0017
MASP2	0.0017
GRAP	0.0017
CLPX	0.0017
CFHR3	0.0017
ACTL7A	0.0017
MAGED2	0.0017
ZPBP	0.0017
HSF2BP	0.0017
TRIOBP	0.0017
KERA	0.0017
ADAMTS13	0.0017
SLC7A9	0.0017
LZTS1	0.0017
TREH	0.0017
CEP250	0.0017
RNF139	0.0017
TMC6	0.0017
IKZF3	0.0017
ANKRD26	0.0017
NLGN1	0.0017
DZIP1	0.0017
CARD8	0.0017
ARSG	0.0017
FAN1	0.0017
ZP1	0.0017
ATF6	0.0017
P2RX2	0.0017
RIMS1	0.0017
SNRNP200	0.0017
MAST3	0.0017
TNIK	0.0017
VWA8	0.0017
EXPH5	0.0017
ARHGAP26	0.0017
TTLL5	0.0017
SIPA1L3	0.0017
TAB2	0.0017
CLCC1	0.0017
STAB1	0.0017
GPD1L	0.0017
GANAB	0.0017
PPIP5K2	0.0017
DNMBP	0.0017
CUX2	0.0017
ARHGEF18	0.0017
TDRD7	0.0017
HARS2	0.0017
SLC44A1	0.0017
SF3B1	0.0017
WBP2	0.0017
CLDN14	0.0017
CASP14	0.0017
PLD3	0.0017
APOL2	0.0017
PANX1	0.0017
PRPF6	0.0017
RAD54B	0.0017
FSCN2	0.0017
TENM4	0.0017
TMEM98	0.0017
CFAP61	0.0017
PRPF31	0.0017
KLHL3	0.0017
BLOC1S6	0.0017
ERAL1	0.0017
CHIC2	0.0017
GREM1	0.0017
ELP4	0.0017
OPLAH	0.0017
FOXD3	0.0017
MLH3	0.0017
ATP2C1	0.0017
CPAMD8	0.0017
IL37	0.0017
DISC2	0.0017
OXGR1	0.0017
GNMT	0.0017
TNRC6A	0.0017
ANGPTL3	0.0017
MCAT	0.0017
RANGRF	0.0017
CTNNA3	0.0017
CARD10	0.0017
ALG5	0.0017
CPSF1	0.0017
UBIAD1	0.0017
ADGRE2	0.0017
SYCP3	0.0017
TAS2R16	0.0017
IMPG2	0.0017
GAL	0.0017
TNNI3K	0.0017
CEP83	0.0017
SLC45A2	0.0017
MYO15A	0.0017
DCXR	0.0017
CRBN	0.0017
NT5C3A	0.0017
CD320	0.0017
DDX41	0.0017
DCDC2	0.0017
CABP2	0.0017
MRPS23	0.0017
PADI3	0.0017
MYOZ2	0.0017
CLIC5	0.0017
BCO1	0.0017
MYO3A	0.0017
A4GALT	0.0017
GPR88	0.0017
CYCS	0.0017
TERF2IP	0.0017
NLGN3	0.0017
MOV10L1	0.0017
MIEF1	0.0017
USP53	0.0017
ROBO4	0.0017
EGLN1	0.0017
CNGB3	0.0017
SLC6A20	0.0017
BTG4	0.0017
ESRP1	0.0017
RNF43	0.0017
CT55	0.0017
SLC25A38	0.0017
CLN6	0.0017
MOCOS	0.0017
PBRM1	0.0017
RCBTB1	0.0017
P3H2	0.0017
PANK4	0.0017
KIRREL1	0.0017
MNS1	0.0017
MCM10	0.0017
TRIM36	0.0017
ZCCHC8	0.0017
NLRP2	0.0017
YEATS2	0.0017
INAVA	0.0017
CFAP44	0.0017
SCN3B	0.0017
BDP1	0.0017
KIZ	0.0017
TEX15	0.0017
TEX14	0.0017
TEX11	0.0017
DIABLO	0.0017
ACKR3	0.0017
CABP4	0.0017
DAZ3	0.0017
DAZ2	0.0017
CYSLTR2	0.0017
DAZ4	0.0017
SRGAP1	0.0017
MIB1	0.0017
MRTFA	0.0017
DIP2B	0.0017
ZFAT	0.0017
CCDC146	0.0017
UVSSA	0.0017
KIAA1549	0.0017
RNF213	0.0017
SLC7A14	0.0017
SQOR	0.0017
OVOL2	0.0017
BACH2	0.0017
NYX	0.0017
AGBL5	0.0017
SLC17A9	0.0017
XPNPEP3	0.0017
CARD9	0.0017
SOX17	0.0017
IKZF5	0.0017
TMPRSS3	0.0017
EPS8L2	0.0017
AGXT2	0.0017
RTN4R	0.0017
WNK4	0.0017
STK33	0.0017
VKORC1	0.0017
ASPSCR1	0.0017
FYCO1	0.0017
TOP6BL	0.0017
ZNF750	0.0017
ZFHX4	0.0017
TLE6	0.0017
CFAP69	0.0017
TM4SF20	0.0017
ZC3H14	0.0017
SCD5	0.0017
BICC1	0.0017
NAA15	0.0017
HKDC1	0.0017
FHOD3	0.0017
ALPK1	0.0017
CFAP43	0.0017
DNAJC5	0.0017
PABPC1L	0.0017
TSGA10	0.0017
IQCN	0.0017
SLC44A4	0.0017
MPIG6B	0.0017
APOL4	0.0017
TUBB1	0.0017
CFHR5	0.0017
LMAN2L	0.0017
DIAPH3	0.0017
SPACA1	0.0017
PITPNM3	0.0017
PMFBP1	0.0017
MFRP	0.0017
TLCD3B	0.0017
USP26	0.0017
ANGPTL6	0.0017
HMCN1	0.0017
SPATA16	0.0017
TTC29	0.0017
LRMDA	0.0017
SLC4A11	0.0017
ARMC2	0.0017
QRICH2	0.0017
CEP78	0.0017
SLC7A6OS	0.0017
FAM161A	0.0017
ZNF644	0.0017
ELMOD3	0.0017
SLITRK6	0.0017
ZMYND15	0.0017
TMEM126A	0.0017
CARD11	0.0017
MCM8	0.0017
TMEM185A	0.0017
CCDC62	0.0017
GLIS2	0.0017
SPATA22	0.0017
CREB3L3	0.0017
CBX2	0.0017
RTN4IP1	0.0017
RAX2	0.0017
SPPL2A	0.0017
TMTC4	0.0017
ZFYVE19	0.0017
PHYKPL	0.0017
ABCC11	0.0017
MYLK2	0.0017
HSFY1	0.0017
PLCZ1	0.0017
CFAP91	0.0017
FRMD7	0.0017
TBL1Y	0.0017
CCDC34	0.0017
NUP210L	0.0017
CHRDL1	0.0017
CDHR1	0.0017
REEP6	0.0017
PKHD1L1	0.0017
PRDM6	0.0017
PIGM	0.0017
SYCE1	0.0017
CACNA2D4	0.0017
MYOCD	0.0017
GCNA	0.0017
RP1L1	0.0017
HOGA1	0.0017
KIF12	0.0017
TUBA3D	0.0017
ERMAP	0.0017
SLITRK1	0.0017
C1QTNF5	0.0017
CTHRC1	0.0017
SLC26A8	0.0017
APOA5	0.0017
CATSPER1	0.0017
CATSPER2	0.0017
SCGB3A2	0.0017
TMC1	0.0017
CFAP70	0.0017
TPH2	0.0017
TDRD9	0.0017
AK7	0.0017
SLC51B	0.0017
AGBL1	0.0017
SEPTIN12	0.0017
TMEM132E	0.0017
SPNS2	0.0017
LOXHD1	0.0017
NLRP5	0.0017
GIPC3	0.0017
DRAM2	0.0017
CHMP4B	0.0017
ZNF513	0.0017
M1AP	0.0017
TRIM71	0.0017
IL31RA	0.0017
WDR36	0.0017
CD109	0.0017
NOBOX	0.0017
ASB10	0.0017
RPS4Y2	0.0017
SUN5	0.0017
RPL10L	0.0017
DNHD1	0.0017
PRICKLE1	0.0017
ALG10B	0.0017
CFAP251	0.0017
CFAP54	0.0017
A2ML1	0.0017
TERB2	0.0017
TTBK2	0.0017
SLC38A8	0.0017
OTOA	0.0017
DNAH2	0.0017
TMC8	0.0017
KASH5	0.0017
HSCB	0.0017
MEI1	0.0017
CATSPERT	0.0017
CCDC50	0.0017
PPM1K	0.0017
SLC36A2	0.0017
MARVELD2	0.0017
PNLDC1	0.0017
KHDC3L	0.0017
KCNU1	0.0017
SHOC1	0.0017
CFAP58	0.0017
STRC	0.0017
SYNE4	0.0017
HFM1	0.0017
GPR156	0.0017
KCNV2	0.0017
ADAMTS19	0.0017
DNAH10	0.0017
ANO6	0.0017
PATL2	0.0017
TTC21A	0.0017
NLRP7	0.0017
GGN	0.0017
SPAG17	0.0017
PIKFYVE	0.0017
KLHDC8B	0.0017
CEP112	0.0017
PRIMPOL	0.0017
ANKS6	0.0017
LRTOMT	0.0017
ARMC12	0.0017
SYCP2L	0.0017
LHFPL5	0.0017
SLC17A8	0.0017
TECRL	0.0017
MSRB3	0.0017
SLC41A1	0.0017
MEIOB	0.0017
CFAP65	0.0017
SYT14	0.0017
MFSD8	0.0017
NUTM1	0.0017
TMIE	0.0017
DAOA	0.0017
POC1B	0.0017
OTOGL	0.0017
SLC39A5	0.0017
DPY19L2	0.0017
SLC24A5	0.0017
REC114	0.0017
TERB1	0.0017
ACTL9	0.0017
EPHA10	0.0017
CYP4V2	0.0017
RNF212	0.0017
FBXO43	0.0017
TPRN	0.0017
ATP11C	0.0017
CFAP47	0.0017
ILDR1	0.0017
KLHL10	0.0017
C14orf39	0.0017
KCNK18	0.0017
VSX2	0.0017
NANOS1	0.0017
OTOG	0.0017
SAMD7	0.0017
LRIT3	0.0017
IRGM	0.0017
EYS	0.0017
TUBB8	0.0017
SLC6A18	0.0017
PADI6	0.0017
PTPRQ	0.0017
CERKL	0.0017
CATIP	0.0017
SLC26A5	0.0017
SLC16A12	0.0017
RGS9BP	0.0017
CEACAM16	0.0017
FLG2	0.0017
PCARE	0.0017
GRXCR1	0.0017
MAFA	0.0017
USP27X	0.0017
UBAP1L	0.0017
FSIP2	0.0017
SAMD12	0.0017
KPNA7	0.0017
MIR184	0.0017
MIR204	0.0017
MIR96	0.0017
ASTL	0.0017
GPR179	0.0017
PRY2	0.0017
COA5	0.0017
PJVK	0.0017
WEE2	0.0017
GRXCR2	0.0017
CLRN2	0.0017
PRSS56	0.0017
SNORA31	0.0017
CCR2	0.0017
PRCD	0.0017
MINAR2	0.0017
PET117	0.0017
MYZAP	0.0017
ANXA5	0.0
CHIT1	0.0
FUT1	0.0
FUT2	0.0
XIST	0.0
GDF15	0.0
METTL13	0.0
NUDT15	0.0
BHLHE41	0.0
