gene	sim_score
SLC31A1	0.2312
TAF2	0.2312
MED23	0.2312
GNB5	0.2312
TPK1	0.2312
ADD3	0.2299
AQP4	0.2299
RARS1	0.2299
TBL1X	0.2299
SNF8	0.2299
TXN2	0.2299
PTPN23	0.2299
TRAPPC12	0.2299
GPRC5B	0.2299
UPB1	0.2299
NAPB	0.2299
LINGO1	0.2299
LIPT2	0.2299
CIZ1	0.2295
AFG3L2	0.2281
GDAP2	0.2281
TGM6	0.2281
HSD3B2	0.2269
NR3C2	0.2269
SGO1	0.2269
CA12	0.2255
TMPRSS15	0.2255
SLC5A1	0.2255
WNT2B	0.2255
IRF3	0.2245
ACVR1B	0.2207
BARD1	0.2207
RAD51D	0.2207
XPNPEP3	0.2207
MAFA	0.2207
RHOA	0.2158
FOXL2	0.2158
CASP2	0.2158
CHD2	0.2158
AP2M1	0.2158
NFIB	0.2158
NHS	0.2158
OPHN1	0.2158
QARS1	0.2158
RALA	0.2158
RBL2	0.2158
SCP2	0.2158
SLC6A1	0.2158
GPAA1	0.2158
CCNK	0.2158
FRMPD4	0.2158
CERT1	0.2158
TUBGCP2	0.2158
U2AF2	0.2158
CILK1	0.2158
KDM4B	0.2158
PHF8	0.2158
DENND5A	0.2158
FTSJ1	0.2158
CHD5	0.2158
SLC45A1	0.2158
TSPEAR	0.2158
PCDHGC4	0.2158
BCORL1	0.2158
SCNM1	0.2158
AFG2B	0.2158
FBXO31	0.2158
KLHL15	0.2158
TTC5	0.2158
ZNF526	0.2158
METTL23	0.2158
USH1G	0.2158
ZNF711	0.2093
CLN8	0.2057
HLA-A	0.2057
LOXL1	0.2057
NT5E	0.2057
PLD1	0.2057
NR2F2	0.2057
VEGFC	0.2057
LIPT1	0.2057
ARV1	0.2057
COLGALT1	0.2057
ACACA	0.2055
CA8	0.2055
CYP3A4	0.2055
MT-RNR1	0.2055
MT-TP	0.2055
COXFA4	0.2055
VLDLR	0.2055
AGPS	0.2055
UBE4A	0.2055
MAST1	0.2055
TACO1	0.2055
ATP8A2	0.2055
ELP2	0.2055
NDUFA12	0.2055
DYNLT2B	0.2055
DSC3	0.1984
FXN	0.1969
HLA-C	0.1969
ITPR3	0.1969
UMOD	0.1969
XDH	0.1969
EPM2A	0.1969
TFG	0.1969
SEMA6B	0.1969
NCSTN	0.1969
LMOD1	0.1969
CEP126	0.1969
NHLRC1	0.1969
GRID2	0.1694
HSPB1	0.1694
RFC1	0.1694
TDO2	0.1694
PDXK	0.1694
FGF16	0.1694
NHERF1	0.1694
HNRNPDL	0.1694
NDRG1	0.1694
NT5C2	0.1694
TRIM2	0.1694
PIP5K1C	0.1694
FLRT1	0.1694
ABHD12	0.1694
DARS2	0.1694
KLHL9	0.1694
CPA6	0.1694
PLEKHG5	0.1694
KLC2	0.1694
C19orf12	0.1694
ZFHX2	0.1694
STX1B	0.1694
MIR2861	0.1694
AXL	0.1692
MST1R	0.1692
PTPRF	0.1692
LGI1	0.1692
SRA1	0.1692
TSHZ1	0.1692
ABCA5	0.1692
MICAL1	0.1692
NUAK2	0.1692
KREMEN1	0.1692
GPRASP2	0.1692
ADAMTS18	0.1692
ESR2	0.1663
JPH3	0.1663
LRRK1	0.1663
GNAS-AS1	0.1663
ABCA4	0.1591
AHR	0.1591
ALOX5AP	0.1591
AQP5	0.1591
CA4	0.1591
CACNA1F	0.1591
CHM	0.1591
CNGB1	0.1591
CNGA1	0.1591
CNGA3	0.1591
CSTA	0.1591
CTSB	0.1591
CYLD	0.1591
OPN1MW	0.1591
GNAT2	0.1591
GUCA1A	0.1591
GUCA1B	0.1591
IDH3A	0.1591
IDH3B	0.1591
IMPG1	0.1591
KRT2	0.1591
LORICRIN	0.1591
SMAD9	0.1591
MAK	0.1591
NEK2	0.1591
NRL	0.1591
PDE6A	0.1591
PDE6C	0.1591
PDE6G	0.1591
PDE6H	0.1591
PDE6B	0.1591
PRKCH	0.1591
RBP3	0.1591
RBP4	0.1591
OPN1LW	0.1591
RDH5	0.1591
PRPH2	0.1591
RGR	0.1591
RHO	0.1591
RLBP1	0.1591
ROM1	0.1591
RP9	0.1591
RP1	0.1591
RP2	0.1591
SAG	0.1591
SLC6A6	0.1591
SSBP1	0.1591
CLRN1	0.1591
IFT88	0.1591
ADAM9	0.1591
PROM1	0.1591
PRPF4	0.1591
SLC24A1	0.1591
TGM5	0.1591
RAB28	0.1591
ADIPOQ	0.1591
DHX38	0.1591
NR2E3	0.1591
MERTK	0.1591
CIB1	0.1591
PRPF8	0.1591
POLR3F	0.1591
KLK11	0.1591
TMC6	0.1591
ATF6	0.1591
RIMS1	0.1591
SNRNP200	0.1591
TTLL5	0.1591
TAB2	0.1591
CLCC1	0.1591
ARHGEF18	0.1591
PRPF6	0.1591
FSCN2	0.1591
PRPF31	0.1591
ATP2C1	0.1591
ADGRE2	0.1591
IMPG2	0.1591
ROBO4	0.1591
CNGB3	0.1591
CLN6	0.1591
KIZ	0.1591
UVSSA	0.1591
KIAA1549	0.1591
RNF213	0.1591
SLC7A14	0.1591
AGBL5	0.1591
DNAJC5	0.1591
PITPNM3	0.1591
TLCD3B	0.1591
FAM161A	0.1591
RAX2	0.1591
CDHR1	0.1591
REEP6	0.1591
PRDM6	0.1591
CACNA2D4	0.1591
MYOCD	0.1591
RP1L1	0.1591
APOA5	0.1591
DRAM2	0.1591
ZNF513	0.1591
TMC8	0.1591
POC1B	0.1591
EYS	0.1591
CERKL	0.1591
PCARE	0.1591
UBAP1L	0.1591
PRCD	0.1591
SLC9A1	0.1589
IRS4	0.1589
GPR161	0.1589
THG1L	0.1589
HROB	0.1589
APOA4	0.1554
SARDH	0.1554
ECHS1	0.1554
GYG1	0.1554
TIA1	0.1554
LBX1	0.1554
FASTKD2	0.1554
SMPX	0.1554
DCAF8	0.1554
CHCHD2	0.1554
RNF220	0.1554
FMN2	0.1554
ALPK3	0.1554
AMH	0.154
AMHR2	0.154
ATP2B3	0.154
BCKDHB	0.154
TPP1	0.154
DAB1	0.154
B4GALNT1	0.154
GAMT	0.154
HSD17B3	0.154
NDUFA9	0.154
RORA	0.154
XRCC1	0.154
PDE8B	0.154
GCM2	0.154
KEAP1	0.154
PIK3R5	0.154
MRM2	0.154
SPG21	0.154
PDP1	0.154
TTC19	0.154
SLC52A1	0.154
KCNQ5	0.154
PDSS2	0.154
MYH14	0.154
SLITRK2	0.154
AOPEP	0.154
REPS1	0.154
GSX2	0.154
PLIN4	0.154
ADORA2A	0.1504
ALOX5	0.1504
C1QA	0.1504
C1QC	0.1504
C5	0.1504
C6	0.1504
C7	0.1504
C8A	0.1504
C8B	0.1504
C9	0.1504
COL4A4	0.1504
CFD	0.1504
FLG	0.1504
GLRA2	0.1504
HLA-G	0.1504
IFNAR1	0.1504
IFNAR2	0.1504
IFNGR2	0.1504
IL10RB	0.1504
IL13	0.1504
IRF7	0.1504
MUC7	0.1504
CFP	0.1504
ABCB1	0.1504
CCL11	0.1504
TAPBP	0.1504
TLR2	0.1504
TNF	0.1504
TP73	0.1504
SLC30A2	0.1504
FCN3	0.1504
GRHPR	0.1504
MYL9	0.1504
MASP2	0.1504
SLC7A9	0.1504
FOXD3	0.1504
KIRREL1	0.1504
INAVA	0.1504
DIP2B	0.1504
ZFAT	0.1504
SOX17	0.1504
ZNF750	0.1504
CFHR5	0.1504
USP26	0.1504
SPATA22	0.1504
SCGB3A2	0.1504
CFAP54	0.1504
A2ML1	0.1504
SLC41A1	0.1504
IRGM	0.1504
FLG2	0.1504
SNORA31	0.1504
CCR2	0.1504
PET117	0.1504
AMBN	0.1378
AMELX	0.1378
COX6A2	0.1378
CSNK2B	0.1378
DLG3	0.1378
DYNC1H1	0.1378
DSPP	0.1378
EGR2	0.1378
GRIK2	0.1378
HMX1	0.1378
MYO7A	0.1378
PAX9	0.1378
PDE2A	0.1378
POU3F3	0.1378
PPP2R2B	0.1378
PTPA	0.1378
PSMC3	0.1378
SMN2	0.1378
SPTBN2	0.1378
TGFA	0.1378
SUMO1	0.1378
WNT10B	0.1378
ZNF141	0.1378
GPR68	0.1378
RNASET2	0.1378
MTMR2	0.1378
CACNA2D2	0.1378
MMP20	0.1378
KLK4	0.1378
HDAC9	0.1378
PIGK	0.1378
USH1C	0.1378
ENAM	0.1378
RXYLT1	0.1378
CIB2	0.1378
ZMYND11	0.1378
B4GAT1	0.1378
MID2	0.1378
WDFY3	0.1378
SETD1B	0.1378
WHRN	0.1378
SRPK3	0.1378
VPS41	0.1378
ZBTB11	0.1378
KCNH5	0.1378
RRP7A	0.1378
ADAM22	0.1378
APTX	0.1378
CC2D1A	0.1378
ADPRS	0.1378
THAP1	0.1378
MTPAP	0.1378
CWF19L1	0.1378
PIDD1	0.1378
RAB5IF	0.1378
PRX	0.1378
ANO3	0.1378
SMOC2	0.1378
GREM2	0.1378
ELOVL1	0.1378
PCDH15	0.1378
KCTD17	0.1378
PDZD7	0.1378
SP6	0.1378
LNPK	0.1378
NECTIN4	0.1378
SBF2	0.1378
NTNG2	0.1378
POMGNT2	0.1378
RELT	0.1378
ATCAY	0.1378
ACBD5	0.1378
MTSS2	0.1378
ACP4	0.1378
PDZD8	0.1378
SLC24A4	0.1378
TAF8	0.1378
SIX5	0.1378
B3GALNT2	0.1378
ODAPH	0.1378
OTUD7A	0.1378
AK9	0.1378
BRWD3	0.1378
WDR72	0.1378
HID1	0.1378
EMC10	0.1378
FAM83H	0.1378
FOXI3	0.1378
AMTN	0.1378
ABCA2	0.1241
ACADSB	0.1241
ATP5PO	0.1241
EIF2B1	0.1241
EML1	0.1241
GLS	0.1241
GRIA2	0.1241
KCNJ13	0.1241
KCNN2	0.1241
LAMB1	0.1241
MYF5	0.1241
PSMB1	0.1241
STX4	0.1241
SYN1	0.1241
TUBB2A	0.1241
ZNF142	0.1241
TUSC3	0.1241
CRADD	0.1241
ZNF592	0.1241
TUBB4B	0.1241
MLC1	0.1241
GPSM2	0.1241
TMX2	0.1241
TRAPPC2L	0.1241
VPS13D	0.1241
DHTKD1	0.1241
NLGN4X	0.1241
PLEKHG2	0.1241
MBOAT7	0.1241
EDC3	0.1241
KCTD7	0.1241
CENATAC	0.1241
RD3	0.1241
DRD2	0.1224
GNAL	0.1224
SGCE	0.1224
VPS16	0.1224
TMEM151A	0.1224
ADRB3	0.1198
AGRP	0.1198
ATP5F1B	0.1198
GPD2	0.1198
HMGA1	0.1198
IGSF1	0.1198
IRS1	0.1198
ITPR2	0.1198
MC3R	0.1198
MTNR1B	0.1198
PPP1R3A	0.1198
PTPN1	0.1198
TCF7L2	0.1198
UCP3	0.1198
NR0B2	0.1198
IRS2	0.1198
MAPK8IP1	0.1198
CARTPT	0.1198
SDC3	0.1198
IGF2BP2	0.1198
GHRL	0.1198
RETN	0.1198
MRAP2	0.1198
SLC30A8	0.1198
RSPO4	0.1198
ADD1	0.1088
ZFHX3	0.1088
ATP1B1	0.1088
CACNB2	0.1088
CYP3A5	0.1088
GNB3	0.1088
KCNMB1	0.1088
PTGIS	0.1088
SLMAP	0.1088
RGS5	0.1088
CALCRL	0.1088
SPRY2	0.1088
DZIP1	0.1088
KLHL3	0.1088
RANGRF	0.1088
CTNNA3	0.1088
TNNI3K	0.1088
MIB1	0.1088
WNK4	0.1088
TMEM126A	0.1088
PKHD1L1	0.1088
COA5	0.1088
MYZAP	0.1088
KLF6	0.1075
GSTZ1	0.1075
IL1B	0.1075
LCT	0.1075
SMAD7	0.1075
MAOA	0.1075
MCC	0.1075
MSH3	0.1075
MSR1	0.1075
PLA2G2A	0.1075
PNLIP	0.1075
PTPN12	0.1075
AURKA	0.1075
ACOX2	0.1075
FBP2	0.1075
DLC1	0.1075
LZTS1	0.1075
MLH3	0.1075
MRPS23	0.1075
NAA15	0.1075
CTHRC1	0.1075
TTBK2	0.1075
SYT14	0.1075
ALDH1A3	0.0913
CACNB4	0.0913
CSTB	0.0913
DRD5	0.0913
DSG3	0.0913
FGF5	0.0913
GAS2	0.0913
HOXA2	0.0913
KRT4	0.0913
KRT81	0.0913
KRT85	0.0913
KRT86	0.0913
RPL21	0.0913
SNRPE	0.0913
TSPAN7	0.0913
TYRP1	0.0913
CLDN10	0.0913
TECR	0.0913
LPAR6	0.0913
YAP1	0.0913
VAX1	0.0913
KIF4A	0.0913
RAX	0.0913
TENM3	0.0913
STARD7	0.0913
TEKT3	0.0913
EPS8L3	0.0913
LTV1	0.0913
KRT71	0.0913
EFHC1	0.0913
KRT25	0.0913
APCDD1	0.0913
LIPH	0.0913
RSPO1	0.0913
KRT6C	0.0913
HRURF	0.0913
HLA-DRA	0.0775
C3orf52	0.0775
ACAT2	0.0483
ATP1A1	0.0483
FXYD2	0.0483
ATP5MC3	0.0483
CALCR	0.0483
COX6A1	0.0483
CRAT	0.0483
DBT	0.0483
DLX6	0.0483
FOXO1	0.0483
FRZB	0.0483
GABRB1	0.0483
MSTN	0.0483
GDI1	0.0483
GFER	0.0483
HOXD10	0.0483
DNAJB2	0.0483
IFRD1	0.0483
MAG	0.0483
MT-TI	0.0483
OAT	0.0483
SLC67A1	0.0483
PCBD1	0.0483
PDK3	0.0483
PITX3	0.0483
PLS3	0.0483
PMP2	0.0483
PRODH	0.0483
PTH	0.0483
PCYT2	0.0483
FBXW4	0.0483
ST3GAL3	0.0483
SORD	0.0483
SORL1	0.0483
VAMP2	0.0483
TNR	0.0483
UQCRC1	0.0483
ALDH5A1	0.0483
ABHD16A	0.0483
SEM1	0.0483
NR4A3	0.0483
PDLIM4	0.0483
GBF1	0.0483
EIF2B4	0.0483
EIF2B3	0.0483
EIF2B2	0.0483
BTRC	0.0483
HSPB3	0.0483
NOL3	0.0483
NEMF	0.0483
SLC33A1	0.0483
ABCG2	0.0483
ITM2B	0.0483
LITAF	0.0483
TMEM63A	0.0483
BET1	0.0483
ABCA7	0.0483
TOMM40	0.0483
ARFGEF1	0.0483
CNPY3	0.0483
SLC17A3	0.0483
WDR45	0.0483
RPIA	0.0483
MAPKBP1	0.0483
KANK1	0.0483
ARL6IP1	0.0483
IQCE	0.0483
FRRS1L	0.0483
GEMIN5	0.0483
UQCRQ	0.0483
EIF2AK1	0.0483
DHH	0.0483
ZFR	0.0483
TRPM7	0.0483
OXR1	0.0483
TDP1	0.0483
ADCY10	0.0483
DNAJC12	0.0483
JPH1	0.0483
PRDM10	0.0483
TMEM63C	0.0483
WDR48	0.0483
EPS15L1	0.0483
GNB4	0.0483
ELOVL5	0.0483
POPDC3	0.0483
SLC13A3	0.0483
COA7	0.0483
DDHD1	0.0483
FBXO38	0.0483
COQ5	0.0483
HYCC1	0.0483
LRSAM1	0.0483
CYP2U1	0.0483
FGD4	0.0483
ISCA2	0.0483
CIBAR1	0.0483
PTCHD1	0.0483
TRPM6	0.0483
BEAN1	0.0483
VWA3B	0.0483
C9orf72	0.0483
LAMA1	0.0483
KIAA0825	0.0483
TMEM240	0.0483
ARSI	0.0483
KCNT2	0.0483
NRROS	0.0483
CCDC88C	0.0483
NAT2	0.0017
ACR	0.0017
ADAM10	0.0017
ADCY1	0.0017
ADH1B	0.0017
ADRA2B	0.0017
ADRB1	0.0017
AFP	0.0017
ALDH2	0.0017
AMT	0.0017
ANGPT2	0.0017
APOC3	0.0017
ARL2	0.0017
ARR3	0.0017
ATOH1	0.0017
ATP2B2	0.0017
ATP6V1B1	0.0017
ATP6V0C	0.0017
BCAT2	0.0017
HCN2	0.0017
OPN1SW	0.0017
BFSP1	0.0017
BRDT	0.0017
ZFP36L2	0.0017
CCIN	0.0017
CDC20	0.0017
CDH15	0.0017
CES1	0.0017
CETP	0.0017
AKR1C4	0.0017
CHEK1	0.0017
CHI3L1	0.0017
MAP3K8	0.0017
CREB1	0.0017
CRY1	0.0017
CRYAA	0.0017
CRYBA1	0.0017
CRYBA2	0.0017
CRYBA4	0.0017
CRYBB1	0.0017
CRYBB2	0.0017
CRYBB3	0.0017
CRYGB	0.0017
CRYGC	0.0017
CRYGD	0.0017
CRYGS	0.0017
CRYM	0.0017
CSNK1D	0.0017
VCAN	0.0017
CSTF2	0.0017
CTH	0.0017
CTNNA1	0.0017
CYLC1	0.0017
CYP2D6	0.0017
DAZ1	0.0017
DCN	0.0017
DCT	0.0017
AKR1C2	0.0017
GSDME	0.0017
COCH	0.0017
DIAPH2	0.0017
DIO1	0.0017
DMRT1	0.0017
DNAH8	0.0017
DRD3	0.0017
DRD4	0.0017
EEF2	0.0017
EGF	0.0017
EPHA2	0.0017
EMX2	0.0017
EPS8	0.0017
ERG	0.0017
ESRRB	0.0017
FAT2	0.0017
FDPS	0.0017
FGF14	0.0017
FKBP5	0.0017
FOXI1	0.0017
FOXL1	0.0017
FOLR1	0.0017
GAB1	0.0017
GCNT2	0.0017
GDF9	0.0017
GJA3	0.0017
GNAT1	0.0017
GRM6	0.0017
HAGH	0.0017
HAL	0.0017
HDC	0.0017
HGF	0.0017
HMMR	0.0017
HSF4	0.0017
HTR1A	0.0017
HTR2A	0.0017
TNC	0.0017
IMPA1	0.0017
ING1	0.0017
INSL3	0.0017
KCNC1	0.0017
KCNJ16	0.0017
KRT3	0.0017
KRT12	0.0017
KRT13	0.0017
LDHB	0.0017
LIM2	0.0017
PRICKLE3	0.0017
LMX1A	0.0017
LRPAP1	0.0017
MARK3	0.0017
MCM2	0.0017
MIP	0.0017
TRPM1	0.0017
MMP19	0.0017
MOS	0.0017
ABCC1	0.0017
MSH5	0.0017
MVD	0.0017
MXI1	0.0017
MYO6	0.0017
NQO2	0.0017
NPTX1	0.0017
NTF4	0.0017
ROR1	0.0017
GPR143	0.0017
OGG1	0.0017
OPCML	0.0017
PDE1C	0.0017
PDHA2	0.0017
PDYN	0.0017
PGR	0.0017
PHB1	0.0017
SERPINB6	0.0017
SERPINB8	0.0017
SERPINI1	0.0017
PIGC	0.0017
PI4KB	0.0017
PLA2G5	0.0017
PLS1	0.0017
POU4F3	0.0017
PPP2R1B	0.0017
PRCC	0.0017
MAPK10	0.0017
TAS2R38	0.0017
RBMY1A1	0.0017
RDX	0.0017
GRK1	0.0017
RNASEL	0.0017
ROBO2	0.0017
RORB	0.0017
SALL2	0.0017
SLC1A1	0.0017
SLC6A2	0.0017
SLC6A4	0.0017
SMARCC1	0.0017
SNCB	0.0017
SPINK2	0.0017
SRD5A2	0.0017
SSX1	0.0017
SSX2	0.0017
AURKC	0.0017
SYN2	0.0017
SYP	0.0017
TAF4B	0.0017
CNTN2	0.0017
TEAD1	0.0017
TECTA	0.0017
TGM3	0.0017
TCHH	0.0017
TIE1	0.0017
TIMP3	0.0017
CLEC3B	0.0017
TRPC3	0.0017
TSPY1	0.0017
TUBA4A	0.0017
TUFT1	0.0017
VIM	0.0017
XRCC3	0.0017
ZP2	0.0017
ZP3	0.0017
DNALI1	0.0017
PXDN	0.0017
FZD5	0.0017
MAPKAPK3	0.0017
PLA2G7	0.0017
NRIP1	0.0017
KDM5D	0.0017
USP9Y	0.0017
FZD6	0.0017
BFSP2	0.0017
PRSS12	0.0017
CDC14A	0.0017
DNAH17	0.0017
DDX3Y	0.0017
SERPINB7	0.0017
CTSF	0.0017
CD164	0.0017
RGS9	0.0017
TNFRSF10B	0.0017
PER3	0.0017
PER2	0.0017
EIF2B5	0.0017
TIMELESS	0.0017
CLDN2	0.0017
CLDN9	0.0017
PRY	0.0017
XKRY	0.0017
BPY2	0.0017
VCY	0.0017
CDY1	0.0017
KCNQ4	0.0017
SLC28A1	0.0017
OSMR	0.0017
S1PR2	0.0017
OTOF	0.0017
CDY2A	0.0017
HOMER2	0.0017
ATG5	0.0017
ARHGEF10	0.0017
RAPGEF2	0.0017
RIMS2	0.0017
RUBCN	0.0017
RIPOR2	0.0017
RB1CC1	0.0017
OSBPL2	0.0017
THOC1	0.0017
RBM12	0.0017
ADGRG2	0.0017
MPZL2	0.0017
LRRC23	0.0017
MARCHF6	0.0017
LAMC3	0.0017
CACNG2	0.0017
SYCP2	0.0017
GPNMB	0.0017
PITRM1	0.0017
AKAP3	0.0017
PMVK	0.0017
CERS1	0.0017
STAG3	0.0017
GRAP	0.0017
ACTL7A	0.0017
MAGED2	0.0017
ZPBP	0.0017
HSF2BP	0.0017
TRIOBP	0.0017
KERA	0.0017
CEP250	0.0017
RNF139	0.0017
NLGN1	0.0017
ARSG	0.0017
FAN1	0.0017
ZP1	0.0017
P2RX2	0.0017
MAST3	0.0017
TNIK	0.0017
VWA8	0.0017
EXPH5	0.0017
SIPA1L3	0.0017
STAB1	0.0017
PPIP5K2	0.0017
DNMBP	0.0017
CUX2	0.0017
TDRD7	0.0017
HARS2	0.0017
WBP2	0.0017
CLDN14	0.0017
CASP14	0.0017
PLD3	0.0017
APOL2	0.0017
PANX1	0.0017
PLEKHG4	0.0017
TENM4	0.0017
TMEM98	0.0017
CFAP61	0.0017
ERAL1	0.0017
ELP4	0.0017
CPAMD8	0.0017
DISC2	0.0017
OXGR1	0.0017
TNRC6A	0.0017
ANGPTL3	0.0017
MCAT	0.0017
CPSF1	0.0017
UBIAD1	0.0017
SYCP3	0.0017
TAS2R16	0.0017
GAL	0.0017
SLC45A2	0.0017
MYO15A	0.0017
DCXR	0.0017
CRBN	0.0017
CD320	0.0017
CABP2	0.0017
PADI3	0.0017
CLIC5	0.0017
BCO1	0.0017
MYO3A	0.0017
GPR88	0.0017
NLGN3	0.0017
MOV10L1	0.0017
MIEF1	0.0017
SLC6A20	0.0017
BTG4	0.0017
ESRP1	0.0017
CT55	0.0017
PBRM1	0.0017
RCBTB1	0.0017
P3H2	0.0017
PANK4	0.0017
TRIM36	0.0017
NLRP2	0.0017
YEATS2	0.0017
CFAP44	0.0017
BDP1	0.0017
TEX15	0.0017
TEX14	0.0017
TEX11	0.0017
DIABLO	0.0017
ACKR3	0.0017
DAZ3	0.0017
DAZ2	0.0017
DAZ4	0.0017
SRGAP1	0.0017
CCDC146	0.0017
SQOR	0.0017
NYX	0.0017
SLC17A9	0.0017
TMPRSS3	0.0017
EPS8L2	0.0017
AGXT2	0.0017
RTN4R	0.0017
STK33	0.0017
ASPSCR1	0.0017
FYCO1	0.0017
TOP6BL	0.0017
ZFHX4	0.0017
TLE6	0.0017
CFAP69	0.0017
TM4SF20	0.0017
ZC3H14	0.0017
SCD5	0.0017
HKDC1	0.0017
PABPC1L	0.0017
TSGA10	0.0017
IQCN	0.0017
SLC44A4	0.0017
APOL4	0.0017
LMAN2L	0.0017
DIAPH3	0.0017
SPACA1	0.0017
PMFBP1	0.0017
MFRP	0.0017
SPATA16	0.0017
TTC29	0.0017
LRMDA	0.0017
ARMC2	0.0017
QRICH2	0.0017
CEP78	0.0017
SLC7A6OS	0.0017
ZNF644	0.0017
ELMOD3	0.0017
SLITRK6	0.0017
ZMYND15	0.0017
MCM8	0.0017
TMEM185A	0.0017
CCDC62	0.0017
GLIS2	0.0017
CREB3L3	0.0017
CBX2	0.0017
RTN4IP1	0.0017
TMTC4	0.0017
PHYKPL	0.0017
ABCC11	0.0017
HSFY1	0.0017
PLCZ1	0.0017
CFAP91	0.0017
FRMD7	0.0017
TBL1Y	0.0017
CCDC34	0.0017
NUP210L	0.0017
CHRDL1	0.0017
SYCE1	0.0017
GCNA	0.0017
TUBA3D	0.0017
SLITRK1	0.0017
C1QTNF5	0.0017
SLC26A8	0.0017
CATSPER1	0.0017
CATSPER2	0.0017
TMC1	0.0017
CFAP70	0.0017
TPH2	0.0017
TDRD9	0.0017
AK7	0.0017
SEPTIN12	0.0017
TMEM132E	0.0017
SPNS2	0.0017
LOXHD1	0.0017
NLRP5	0.0017
GIPC3	0.0017
CHMP4B	0.0017
M1AP	0.0017
TRIM71	0.0017
IL31RA	0.0017
WDR36	0.0017
NOBOX	0.0017
ASB10	0.0017
RPS4Y2	0.0017
SUN5	0.0017
RPL10L	0.0017
DNHD1	0.0017
PRICKLE1	0.0017
CFAP251	0.0017
TERB2	0.0017
SLC38A8	0.0017
OTOA	0.0017
DNAH2	0.0017
KASH5	0.0017
MEI1	0.0017
CATSPERT	0.0017
CCDC50	0.0017
PPM1K	0.0017
SLC36A2	0.0017
MARVELD2	0.0017
PNLDC1	0.0017
KHDC3L	0.0017
KCNU1	0.0017
SHOC1	0.0017
CFAP58	0.0017
STRC	0.0017
SYNE4	0.0017
HFM1	0.0017
GPR156	0.0017
KCNV2	0.0017
DNAH10	0.0017
PATL2	0.0017
TTC21A	0.0017
NLRP7	0.0017
GGN	0.0017
SPAG17	0.0017
PIKFYVE	0.0017
CEP112	0.0017
PRIMPOL	0.0017
LRTOMT	0.0017
ARMC12	0.0017
SYCP2L	0.0017
LHFPL5	0.0017
SLC17A8	0.0017
MSRB3	0.0017
MEIOB	0.0017
CFAP65	0.0017
MFSD8	0.0017
TMIE	0.0017
DAOA	0.0017
OTOGL	0.0017
SLC39A5	0.0017
DPY19L2	0.0017
SLC24A5	0.0017
REC114	0.0017
TERB1	0.0017
ACTL9	0.0017
EPHA10	0.0017
CYP4V2	0.0017
RNF212	0.0017
FBXO43	0.0017
TPRN	0.0017
CFAP47	0.0017
ILDR1	0.0017
KLHL10	0.0017
C14orf39	0.0017
KCNK18	0.0017
VSX2	0.0017
NANOS1	0.0017
OTOG	0.0017
SAMD7	0.0017
LRIT3	0.0017
TUBB8	0.0017
SLC6A18	0.0017
PADI6	0.0017
PTPRQ	0.0017
CATIP	0.0017
SLC26A5	0.0017
SLC16A12	0.0017
RGS9BP	0.0017
CEACAM16	0.0017
GRXCR1	0.0017
USP27X	0.0017
FSIP2	0.0017
SAMD12	0.0017
KPNA7	0.0017
MIR184	0.0017
MIR204	0.0017
MIR96	0.0017
ASTL	0.0017
GPR179	0.0017
PRY2	0.0017
PJVK	0.0017
WEE2	0.0017
GRXCR2	0.0017
CLRN2	0.0017
PRSS56	0.0017
MINAR2	0.0017
ANXA5	0.0
CHIT1	0.0
FUT1	0.0
FUT2	0.0
XIST	0.0
GDF15	0.0
METTL13	0.0
NUDT15	0.0
BHLHE41	0.0
